Açı(derece)	Dmin(metre)
------------------------------
72.00		4800.5732
72.10		4803.4850
72.20		4806.3827
72.30		4809.2662
72.40		4812.1331
72.50		4814.9842
72.60		4817.8211
72.70		4820.6440
72.80		4823.4529
72.90		4826.2471
73.00		4829.0235
73.10		4831.7859
73.20		4834.5344
73.30		4837.2689
73.40		4839.9895
73.50		4842.6921
73.60		4845.3802
73.70		4848.0545
73.80		4850.7150
73.90		4853.3617
74.00		4855.9907
74.10		4858.6049
74.20		4861.2055
74.30		4863.7923
74.40		4866.3655
74.50		4868.9204
74.60		4871.4611
74.70		4873.9882
74.80		4876.5018
74.90		4879.0010
75.00		4881.4822
75.10		4883.9498
75.20		4886.4039
75.30		4888.8446
75.40		4891.2689
75.50		4893.6772
75.60		4896.0721
75.70		4898.4536
75.80		4900.8217
75.90		4903.1709
76.00		4905.5067
76.10		4907.8293
76.20		4910.1387
76.30		4912.4311
76.40		4914.7081
76.50		4916.9720
76.60		4919.2228
76.70		4921.4582
76.80		4923.6767
76.90		4925.8820
77.00		4928.0744
77.10		4930.2528
77.20		4932.4128
77.30		4934.5599
77.40		4936.6941
77.50		4938.8150
77.60		4940.9169
77.70		4943.0060
77.80		4945.0823
77.90		4947.1455
78.00		4949.1896
78.10		4951.2209
78.20		4953.2395
78.30		4955.2448
78.40		4957.2312
78.50		4959.2049
78.60		4961.1662
78.70		4963.1132
78.80		4965.0422
78.90		4966.9588
79.00		4968.8629
79.10		4970.7514
79.20		4972.6234
79.30		4974.4830
79.40		4976.3303
79.50		4978.1600
79.60		4979.9752
79.70		4981.7781
79.80		4983.5687
79.90		4985.3395
80.00		4987.0982
80.10		4988.8448
80.20		4990.5761
80.30		4992.2906
80.40		4993.9932
80.50		4995.6837
80.60		4997.3555
80.70		4999.0140
80.80		5000.6607
80.90		5002.2928
81.00		5003.9075
81.10		5005.5104
81.20		5007.1016
81.30		5008.6737
81.40		5010.2330
81.50		5011.7806
81.60		5013.3127
81.70		5014.8284
81.80		5016.3325
81.90		5017.8245
82.00		5019.2968
82.10		5020.7577
82.20		5022.2071
82.30		5023.6384
82.40		5025.0560
82.50		5026.4624
82.60		5027.8532
82.70		5029.2278
82.80		5030.5911
82.90		5031.9414
83.00		5033.2730
83.10		5034.5936
83.20		5035.9031
83.30		5037.1920
83.40		5038.4698
83.50		5039.7367
83.60		5040.9847
83.70		5042.2200
83.80		5043.4445
83.90		5044.6514
84.00		5045.8443
84.10		5047.0265
84.20		5048.1922
84.30		5049.3428
84.40		5050.4829
84.50		5051.6072
84.60		5052.7159
84.70		5053.8140
84.80		5054.8968
84.90		5055.9635
85.00		5057.0198
85.10		5058.0610
85.20		5059.0860
85.30		5060.1006
85.40		5061.1001
85.50		5062.0835
85.60		5063.0567
85.70		5064.0143
85.80		5064.9562
85.90		5065.8882
86.00		5066.8037
86.10		5067.7045
86.20		5068.5953
86.30		5069.4686
86.40		5070.3284
86.50		5071.1783
86.60		5072.0093
86.70		5072.8282
86.80		5073.6374
86.90		5074.4260
87.00		5075.2042
87.10		5075.9716
87.20		5076.7189
87.30		5077.4567
87.40		5078.1814
87.50		5078.8883
87.60		5079.5858
87.70		5080.2678
87.80		5080.9345
87.90		5081.5920
88.00		5082.2309
88.10		5082.8577
88.20		5083.4752
88.30		5084.0713
88.40		5084.6583
88.50		5085.2326
88.60		5085.7890
88.70		5086.3365
88.80		5086.8676
88.90		5087.3845
89.00		5087.8927
89.10		5088.3803
89.20		5088.8580
89.30		5089.3239
89.40		5089.7712
89.50		5090.2099
89.60		5090.6321
89.70		5091.0405
89.80		5091.4406
89.90		5091.8190
